drinkid,category_name,img,title,price,description,score,alcohol,style_info,aroma_info,flavor_info,finish_info,smoothness_info,enjoy_info,pairing_info,page
10576,Blended Straight Rye Whiskey,https://www.tastings.com/Product-Images/Spirits/2021/8_1_2021/237219_z.jpg,Southern Star [ Double Rye Whiskey ],$34 ,"Golden amber color. Aromas of candied ginger-studded carrot cake, caramel buttercream, clove, and licorice gelato with a satiny, vibrant, bone-dry light-to-medium body and a peppery, intricate, very long cinnamon, banana chips, and brown sugar finish. A bo",90 Points,44%,Herbal & Rich,"candied ginger-studded carrot cake, caramel buttercream, clove, and licorice gelato","cinnamon, banana chips, and brown sugar",,Peppery,"in cocktails, neat, on the rocks and with cigars",,51
10577,Flavored Whiskey,https://www.tastings.com/Product-Images/Spirits/2021/8_1_2021/237114_z.jpg,FEW [ Immortal Rye With Eight Immortals Tea Flavored Whiskey ],$39 ,"Copper color. Aromas and flavors of caraway, rye crisps, crisp apple, hints of summer peach, and honey with a slightly chewy, vibrant, dryish medium body and a peppery, appealing, medium-length finish displaying accents of toffee, raisins, black pepper, an",90 Points,46.50%,Spicy,"caraway, rye crisps, crisp apple, hints of summer peach, and honey","Same as aromas with accents of toffee, raisins, black pepper, and honeycomb",,Peppery,in cocktails,,51
10578,Bourbon Whiskey,https://www.tastings.com/Product-Images/Spirits/2021/8_1_2021/237208_z.jpg,Boulder [ Bottled in Bond Straight Bourbon Whiskey ],$55 ,"Amber color. Aromas of vanilla wafer cookies, banana mousse, and grilled sweet corn with a supple, crisp, dryish medium body and a smooth, medium-length hints of cola, graham cracker, and corn bread with maple syrup finish. A mild and fruity Bourbon with b",90 Points,50%,Mild & Fruity,"vanilla wafer cookies, banana mousse, and grilled sweet corn","hints of cola, graham cracker, and corn bread with maple syrup",,Smooth,"in cocktails, neat and on the rocks",,51
10579,American Single Malt Whiskey,https://www.tastings.com/Product-Images/Spirits/2021/8_1_2021/237296_z.jpg,Cedar Ridge [ The QuintEssential American Single Malt Whiskey ],$59 ,"Gold color. Aromas of roasted figs, dates, crumpets, and honey-drizzled apples with a supple, crisp, dryish light-to-medium body and a smooth, interesting, medium-length grilled plantain, minerals, and hints of white flowers finish. A delicately peated Ame",90 Points,46%,Spicy & Smoky,"roasted figs, dates, crumpets, and honey-drizzled apples","grilled plantain, minerals, and hints of white flowers",Normal,Smooth,"neat, on the rocks, with cigars and with drops of water",,51
10580,Straight Rye Whisky,https://www.tastings.com/Product-Images/Spirits/2021/8_1_2021/237580_z.jpg,Skip Rock [ Barrel Proof Straight Rye Whiskey ],$67 ,"Amber color. Aromas of spiced tea, bergamot, carob, grilled nuts, and sandalwood with a satiny, bright, dry medium-to-full body and a smooth, appealing, medium-long peppercorns, marzipan, sourdough toast, cayenne, and candied fennel seed finish. A pure, gr",90 Points,62%,Rich,"spiced tea, bergamot, carob, grilled nuts, and sandalwood","peppercorns, marzipan, sourdough toast, cayenne, and candied fennel seed",Normal,Smooth,neat and on the rocks,,51
10581,Straight Rye Whisky,https://www.tastings.com/Product-Images/Spirits/2021/8_1_2021/237504_z.jpg,Bardenay [ Bottled In Bond Rye Whiskey ],$89 ,"Gold color. Aromas of lemon balm, tarragon, molasses cookie, marzipan, and pound cake with a satiny, crisp, dry medium-to-full body and a warming, distinctive, very long eucalyptus honey, mint-chocolate chip ice cream, stroopwafel, and buttery pecan pralin",90 Points,50%,"Rich, Complex & Spicy","lemon balm, tarragon, molasses cookie, marzipan, and pound cake","eucalyptus honey, mint-chocolate chip ice cream, stroopwafel, and buttery pecan praline",,Warming,in cocktails and neat,,51
10583,Herb/Spice Liqueur,https://www.tastings.com/Product-Images/Spirits/2021/6_17_2021/237021_z.jpg,Ancho Reyes [ Verde Chile Poblano Liqueur ],$29 ,"Golden yellow color. Pungent aromas of baked pineapple, escabeche, and clay with a supple, crisp, moderately sweet light body and a hot, medium-length Sichuan peppercorn, sambal, and salsa verde finish. A piquant Liqueur that will add heat and style to Teq",90 Points,40%,Smoky & Spicy,"baked pineapple, mexican pickled peppers, and clay","sichuan peppercorn, sambal, and salsa verde",,Hot,"in cocktails, neat and on the rocks",,52
10584,Overproof Rum,https://www.tastings.com/Product-Images/Spirits/2021/6_1_2021/237105_z.jpg,New Medford [ Overproof Rum ],$30 ,"Clear color. Grassy aromas and flavors of grilled veggies, buttered popcorn jelly bean, toasted marshmallow, black pepper, and coconut macaroon with a velvety, crisp, dry-yet-fruity light-to-medium body and a warming, refreshing, medium-long finish that pr",90 Points,50%,Spicy & Complex,"grilled veggies, buttered popcorn jelly bean, toasted marshmallow, black pepper, and coconut macaroon",Same as aromas with nuances of sweet banana chips,,Warming,"in cocktails, neat and on the rocks",,52
10585,Rum (Aged 3 years or less),https://www.tastings.com/Product-Images/Spirits/2021/6_1_2021/237104_z.jpg,Medford [ Rum ],$35 ,"Golden amber color. Aromas of candied cherry, fruit salad, hints of Dr.Pepper, and burnt sugar with a satiny, vibrant, dry-yet-fruity light-to-medium body and a tingling, delightful, medium-length candied nuts, buttery caramel corn, sweet custard, and whis",90 Points,40%,Rich,"candied cherry, fruit salad, hints of dr. pepper, and burnt sugar","candied nuts, buttery caramel corn, sweet custard, and whisky barrel",,Tingling,"in cocktails, neat and on the rocks",,52
10586,Flavored Fresh Cane Juice Rum,https://www.tastings.com/Product-Images/Spirits/2021/6_1_2021/237034_z.jpg,Boukman [ Botanical Rhum Flavored Fresh Cane Juice Rum ],$48 ,"Golden amber color. Interesting aromas and flavors of grilled corn, banana leaf, orange zest, roast peach, and bubblegum with a satiny, crisp, dryish light-to-medium body and a warming, intriguing, medium-long finish imparting nuances of grilled root veget",90 Points,45%,"Fruity, Complex, Funky, Herbal, Smoky & Spicy","grilled corn, banana leaf, orange zest, roast peach, and bubblegum","Same as aromas with nuances of grilled root vegetables, sourdough banana bread, caramel, oregano, and cardoons",,Warming,"in cocktails, neat and on the rocks",,52
10587,Unaged Fresh Cane Juice Rum,https://www.tastings.com/Product-Images/Spirits/2021/6_1_2021/236892_z.jpg,"Kuleana Rum Works [ Hawaiian Rum ""Agricole"" ]",$59 ,"Clear color. Aromas of ripe mango, tangerine, grilled vegetables, grass, ginger, and banana leaf with a velvety, vibrant, dry-yet-fruity medium body and a smooth, complex, medium-long passion fruit tart, butter poached apples, marinated artichokes, and hin",90 Points,40%,"Funky, Rich & Fruity","ripe mango, tangerine, grilled vegetables, grass, ginger, and banana leaf","passion fruit tart, butter poached apples, marinated artichokes, and hints of lychee",,Smooth,in cocktails,,52
10588,Blanco Tequila,https://www.tastings.com/Product-Images/Spirits/2021/5_1_2021/235181_z.jpg,Siempre Tequila [ Blanco Tequila ],$39 ,"Clear color. Aromas and flavors of marinated artichoke hearts, roasted peppers, cumin spiced melons, and hint of praline with a silky, bright, dry-yet-fruity medium body and a smooth, refreshing, long finish that exhibits notes of vanilla banana milk, drie",90 Points,40%,Complex & Mild,"marinated artichoke hearts, roasted peppers, cumin spiced melons, and hint of praline","Same as aromas with notes of vanilla banana milk, dried papaya, and baking spices",,Smooth,"in cocktails, neat and on the rocks",,52
10589,Reposado Mezcal,https://www.tastings.com/Product-Images/Spirits/2021/5_1_2021/236624_z.jpg,Nucano [ Mezcal Reposado ],$43 ,"Pale gold color. Interesting aromas and flavors of passion fruit, coconut cream, grilled vegetables, and peach pie with a satiny, crisp, light-to-medium body and a warming, complex, medium-long finish with notes of caramelized mango, grilled artichoke, and",90 Points,40%,"Rich, Funky, Herbal, Fruity & Complex","passion fruit, coconut cream, grilled vegetables, and peach pie","Same as aromas with notes of caramelized mango, grilled artichoke, and tobacco",,Warming,"neat, on the rocks and in cocktails",,52
10590,Blanco Mezcal,https://www.tastings.com/Product-Images/Spirits/2021/5_1_2021/236682_z.jpg,Creyente [ Mezcal Artesanal Joven ],$52 ,"Clear color. Aromas of green melon, sweet corn, toasted pumpkin seeds, pink grapefruit, honey, savory grilled meats, and guava with a satiny, vibrant, dry-yet-fruity light-to-medium body and a tingling, nuanced, medium-long green pepper, ginger, and anise ",90 Points,40%,"Funky, Fruity, Complex, Smoky & Spicy","green melon, sweet corn, toasted pumpkin seeds, pink grapefruit, honey, savory grilled meats, and guava","green pepper, ginger, and anise",,Tingling,"in cocktails, neat and on the rocks",,52
10591,Cristalino Tequila,https://www.tastings.com/Product-Images/Spirits/2021/5_1_2021/236620_z.jpg,Volcan De Mi Tierra [ Anejo Cristalino Tequila ],$70 ,"Slivery straw color. Aromas and flavors of pressed flowers, clay, hints of celery, and clove with a supple, crisp, dryish light body and a warming, amusing, medium-length finish with nuances of hazelnut and roasted almond. A mild Cristalino Tequila with be",90 Points,40%,Mild,"pressed flowers, clay, hints of celery, and clove",Same as aromas with nuances of hazelnut and roasted almond,,Warming,"in cocktails, neat and on the rocks",,52
10592,Blanco Tequila,https://www.tastings.com/Product-Images/Spirits/2021/5_1_2021/236721_z.jpg,Fuenteseca [ 2018 Cosecha Tequila Blanco ],$99 ,"Clear color. Aromas of roasted sweet potato, sweet corn cakes, dulce de leche-drizzled apples, root beer, and carob with a round, vibrant, dry-yet-fruity light-to-medium body and a warming, appealing, medium-long sweet cream, mixed peppercorns, and pimient",90 Points,44.80%,Rich,"roasted sweet potato, sweet corn cakes, dulce de leche-drizzled apples, root beer, and carob","sweet cream, mixed peppercorns, and pimiento",,Warming,in cocktails and on the rocks,,52
10593,Gin,https://www.tastings.com/Product-Images/Spirits/2021/4_1_2021/233755_z.jpg,Member’s Mark [ London Dry Gin ],$16.98 ,"Clear color. Aromas and flavors of cracked juniper, clove, sweet ginger, coriander, lemon oil, hints of violet, and caraway with a satiny, crisp, dry light body and a warming, interesting, medium-long finish. Classic flavors shine in this rock-solid gin bo",90 Points,47.30%,Spicy & Herbal,"cracked juniper, clove, sweet ginger, coriander, lemon oil, hints of violet, and caraway","cracked juniper, clove, sweet ginger, coriander, lemon oil, hints of violet, and caraway",,Warming,"in cocktails, neat and on the rocks",,52
10594,Barrel Aged Gin,https://www.tastings.com/Product-Images/Spirits/2021/4_1_2021/234706_z.jpg,Boone County Jail [ Barrel Aged Gin ],$29 ,"Golden straw color. Aromas of lemon balm, ruby red grapefruit, gardenia, earl grey tea, and sage with a supple, vibrant, dryish medium body and a peppery, complex, long root beer, candied orange, baked peach, and juniper finish. A distinctive flavor journe",90 Points,46%,Rich,"lemon balm, ruby red grapefruit, gardenia, earl grey tea, and sage","root beer, candied orange, baked peach, and juniper",,Peppery,"in cocktails, on the rocks and neat",,52
10595,Gin,https://www.tastings.com/Product-Images/Spirits/2021/4_1_2021/234816_z.jpg,Florence Field [ Gin ],$32 ,"Clear color. Aromas and flavors of spiced fig cake and black licorice with a satiny, bright, dryish medium-to-full body and a seamless, interesting, medium-long finish with notes of powdered citrus, herbal honey, and wet stones. An anise and citrus forward",90 Points,40%,Fruity & Spicy,spiced fig cake and black licorice,"Same as aromas with notes of powdered citrus, herbal honey, and wet stones",,Smooth,in cocktails,,53
10596,Gin,https://www.tastings.com/Product-Images/Spirits/2021/4_1_2021/235078_z.jpg,Olafsson [ Icelandic Gin ],$35 ,"Clear color. Aromas and flavors of lime zest, fresh ginger, hints of kiwi, earl grey tea, peppercorns, angelica, and cracked juniper with a satiny, crisp, fruity light body and a seamless, appealing, medium-length finish. Classic botanicals in fresh and co",90 Points,42%,Herbal,"lime zest, fresh ginger, hints of kiwi, earl grey tea, peppercorns, angelica, and cracked juniper","lime zest, fresh ginger, hints of kiwi, earl grey tea, peppercorns, angelica, and cracked juniper",,Smooth,"in cocktails, neat and on the rocks",,53
10597,Unflavored Vodka,https://www.tastings.com/Product-Images/Spirits/2021/3_1_2021/234734_z.jpg,Burnett’s [ 80 Proof Vodka ],$9 ,"Clear color. Aromas and flavors of dried citrus zest, mineral water, and hints of buttered toast with a satiny, vibrant, dry light body and a smooth, engaging, medium-length finish. A clean and neutral canvas for cocktail play.",90 Points,40%,Mild,"dried citrus zest, mineral water, and hints of buttered toast","dried citrus zest, mineral water, and hints of buttered toast",,Smooth,in cocktails,,53
10598,Unflavored Vodka,https://www.tastings.com/Product-Images/Spirits/2021/3_1_2021/234401_z.jpg,Five [ V Vodka ],$17 ,"Clear color. Aromas and flavors of white corn and corn silk with a round, light-to-medium body and a polished, medium-length finish with accents of white pepper. A well-made Vodka with nice texture and weight.",90 Points,40%,Mild,white corn and corn silk,Same as aromas with accents of white pepper,,Smooth,in cocktails,,53
10599,Unflavored Vodka,https://www.tastings.com/Product-Images/Spirits/2021/3_1_2021/234051_z.jpg,Cathead [ Vodka ],$20 ,"Clear color. Fresh aromas and flavors of lemon peels, hints of mint, wet stone, and orange with a satiny, crisp, dry medium body and a tingling, medium-length finish evoking elements of white corn, fresh bread, and cream. A rock solid, fresh and clean Vodk",90 Points,40%,Mild,"lemon peels, hints of mint, wet stone, and hints of orange","Same as aromas with elements of hints of white corn, fresh bread, and cream",,Tingling,"in cocktails, neat and on the rocks",,53
10600,Flavored Vodka,https://www.tastings.com/Product-Images/Spirits/2021/3_1_2021/231094_z.jpg,Nemiroff [ Bold Orange Flavored Vodka ],$20.99 ,"Golden amber color. Aromas and flavors of Valencia orange, cooked lemon, hints of caramel, and spumoni with a supple, crisp, off-dry light body and a graceful, interesting, medium-length finish revealing notes of hints of chocolate-orange. An interesting a",90 Points,40%,Fruity,"valencia orange, cooked lemon, hints of caramel, and spumoni",Same as aromas with notes of hints of chocolate-orange,,Smooth,"in cocktails, neat and on the rocks",,53
10601,Unflavored Vodka,https://www.tastings.com/Product-Images/Spirits/2021/3_1_2021/233519_z.jpg,28 Mile [ Vodka ],$24.99 ,"Clear color. Aromas and flavors of cream cheese, wet slate, hints of herb muffin, and hints of carnation with a creamy, crisp, dryish light-to-medium body and a silky, stimulating, medium-length finish evoking accents of dulce de leche and peaches in cream",90 Points,40%,Rich,"cream cheese, wet slate, hints of herb muffin, and hints of carnation",Same as aromas with accents of dulce de leche and peaches in cream,,Smooth,"in cocktails, neat and on the rocks",,53
